"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.948034455E2,-8.188879341E-2,1.187218666E-2,-2.652881742E-3,8.278744521E-2
1.948134415E2,-6.828290731E-2,1.799772978E-2,-5.647825599E-3,7.084046613E-2
1.948234375E2,-5.842464790E-2,2.040736735E-2,-6.036080718E-3,6.217985521E-2
1.948334325E2,-4.530848438E-2,1.566059768E-2,-5.970007181E-3,4.830894392E-2
1.948434285E2,-2.889531350E-2,2.051846445E-2,-8.515884876E-3,3.644813878E-2
1.948534245E2,-1.451145535E-2,2.001384974E-2,4.128137106E-4,2.472462200E-2
1.948634205E2,-1.170904934E-4,1.773928285E-2,4.000664949E-3,1.818519140E-2
1.948734165E2,1.570182055E-2,3.105573177E-2,4.598250389E-3,3.510198785E-2
1.948834107E2,2.725228244E-2,1.730600417E-2,-3.155156995E-3,3.243670289E-2
1.948934067E2,4.242536852E-2,2.633878291E-2,8.326435660E-3,5.062581268E-2
1.949034027E2,5.310896242E-2,2.296903253E-2,9.408171127E-3,5.862296503E-2
1.949133987E2,6.519661898E-2,1.617690682E-2,1.381814117E-2,6.858011713E-2
1.949233947E2,8.024866769E-2,1.854327500E-2,1.921745896E-2,8.457548370E-2
1.949333897E2,9.409737770E-2,2.243167341E-2,1.226278295E-2,9.750831917E-2
1.949433857E2,1.083123244E-1,2.065061152E-2,2.265795837E-2,1.125672708E-1
1.949533817E2,1.154973830E-1,2.427354634E-2,3.146854291E-2,1.221438485E-1
1.949633777E2,1.333332180E-1,1.698791564E-2,3.428924431E-2,1.387158555E-1
1.949733737E2,1.488208843E-1,3.007515371E-2,1.700253596E-2,1.527784562E-1
1.949833697E2,1.587745995E-1,2.970677912E-2,2.558274021E-2,1.635430914E-1
1.949933647E2,1.745245134E-1,1.917360485E-2,1.653592815E-2,1.763515518E-1
1.950033607E2,1.817747684E-1,3.529554784E-2,2.630662550E-2,1.870290905E-1
1.950133567E2,1.898964048E-1,3.046925604E-2,2.445422759E-2,1.938737459E-1
1.950233527E2,2.110438469E-1,2.609203041E-2,2.470682502E-2,2.140811215E-1
1.950333487E2,2.153427199E-1,2.515881479E-2,5.824996233E-3,2.168856462E-1
1.950433437E2,2.254867985E-1,2.288307846E-2,2.112950077E-2,2.276277386E-1
1.950533397E2,2.373543074E-1,2.958866537E-2,2.369643072E-2,2.403623872E-1
1.950633357E2,2.506114070E-1,2.865544975E-2,2.077282061E-2,2.530982462E-1
1.950733317E2,2.625717405E-1,2.427471578E-2,1.899292817E-2,2.643745677E-1
1.950833277E2,2.745963933E-1,1.824155867E-2,2.814616183E-2,2.766371994E-1
1.950933237E2,2.797599598E-1,1.833686829E-2,2.835666160E-2,2.817906601E-1
1.951033187E2,2.843812336E-1,2.874432743E-2,3.315020442E-2,2.877461702E-1
1.951133147E2,2.875079591E-1,2.805377126E-2,3.720349888E-2,2.912592332E-1
1.951233107E2,2.994607642E-1,2.136864960E-2,4.915871143E-2,3.042202285E-1
1.951333067E2,3.035245060E-1,2.109792352E-2,4.894938568E-2,3.081692562E-1
1.951433027E2,3.124698689E-1,2.574645996E-2,4.038788339E-2,3.161194083E-1
1.951532977E2,3.258753417E-1,3.291105330E-2,4.745365878E-2,3.309527541E-1
1.951632937E2,3.212186191E-1,1.790358961E-2,6.134781261E-2,3.275141125E-1
1.951732897E2,3.340866597E-1,2.337424457E-2,5.329269290E-2,3.391170338E-1
1.951832857E2,3.408763369E-1,3.720115542E-2,4.385996918E-2,3.456939396E-1
1.951932817E2,3.444893680E-1,2.270298421E-2,4.104979733E-2,3.476685721E-1
1.952032777E2,3.475096741E-1,2.134409130E-2,4.232448578E-2,3.507276806E-1
1.952132727E2,3.470391925E-1,2.548742831E-2,4.839155217E-2,3.513225761E-1
1.952232687E2,3.567439625E-1,2.270941615E-2,5.263195296E-2,3.613199342E-1
1.952332647E2,3.621491287E-1,2.888115227E-2,4.605968257E-2,3.662070544E-1
1.952432607E2,3.566633441E-1,1.420230210E-2,4.340037346E-2,3.595748028E-1
1.952532567E2,3.568055776E-1,2.269421339E-2,4.139243960E-2,3.599146865E-1
1.952632517E2,3.652343389E-1,2.201301277E-2,3.159250617E-2,3.672584669E-1
1.952732477E2,3.692596353E-1,2.099267364E-2,3.395477673E-2,3.714112242E-1
1.952832437E2,3.655616734E-1,2.263281763E-2,3.821155886E-2,3.682495142E-1
1.952932397E2,3.568297704E-1,2.048805892E-2,3.892842750E-2,3.595311782E-1
1.953032357E2,3.600127754E-1,1.904262722E-2,3.581653476E-2,3.622908283E-1
1.953132317E2,3.619276654E-1,2.085818768E-2,4.940312048E-2,3.658788970E-1
1.953232267E2,3.535313195E-1,1.366786659E-2,4.326355318E-2,3.564308341E-1
1.953332227E2,3.492412540E-1,2.081433356E-2,4.685959081E-2,3.529851430E-1
1.953432187E2,3.596986702E-1,2.178438663E-2,4.391610245E-2,3.630238517E-1
1.953532147E2,3.378433496E-1,2.151424527E-2,4.476160526E-2,3.414741468E-1
1.953632107E2,3.465850832E-1,2.450685024E-2,4.590649009E-2,3.504699865E-1
1.953732057E2,3.333496182E-1,1.908706605E-2,5.255126595E-2,3.380057981E-1
1.953832017E2,3.310085392E-1,2.066756845E-2,4.829332352E-2,3.351507817E-1
1.953931977E2,3.296757395E-1,2.626744688E-2,5.337571879E-2,3.350000587E-1
1.954031937E2,3.142686917E-1,2.271409392E-2,5.945916653E-2,3.206495488E-1
1.954131897E2,3.088912998E-1,2.751641214E-2,4.541649342E-2,3.134224719E-1
1.954231857E2,2.986117485E-1,2.285559654E-2,3.458511114E-2,3.014755124E-1
1.954331807E2,2.874349420E-1,2.236852348E-2,3.919622540E-2,2.909562524E-1
1.954431767E2,2.920532922E-1,1.871869147E-2,4.056213041E-2,2.954501672E-1
1.954531727E2,2.813956453E-1,1.774805367E-2,3.509732723E-2,2.841308237E-1
1.954631687E2,2.670295115E-1,2.214808345E-2,3.880563597E-2,2.707418974E-1
1.954731647E2,2.616289135E-1,2.190366983E-2,3.034354548E-2,2.642918650E-1
1.954831597E2,2.465212797E-1,1.790826738E-2,2.880221714E-2,2.488433545E-1
1.954931557E2,2.388136262E-1,2.422969222E-2,2.299827089E-2,2.411388532E-1
1.955031517E2,2.306038431E-1,1.647160649E-2,2.657091965E-2,2.327132571E-1
1.955131477E2,2.166548350E-1,1.830003083E-2,2.886887312E-2,2.193344946E-1
1.955231437E2,2.028234291E-1,2.969625413E-2,2.878350605E-2,2.069968626E-1
1.955331397E2,1.849974613E-1,2.344265699E-2,1.725981345E-2,1.872739171E-1
1.955431347E2,1.750171778E-1,2.886711895E-2,1.621550302E-2,1.781214912E-1
1.955531307E2,1.682068892E-1,2.232525408E-2,2.409403910E-2,1.713840636E-1
1.955631267E2,1.484613901E-1,2.387768984E-2,2.278309107E-2,1.520854946E-1
1.955731227E2,1.443530268E-1,2.873555660E-2,2.894956698E-2,1.500053532E-1
1.955831187E2,1.231449198E-1,2.223169863E-2,3.238188485E-2,1.292575188E-1
1.955931137E2,1.265312617E-1,2.711704731E-2,2.217965841E-2,1.312913999E-1
1.956031097E2,1.155292869E-1,2.976992905E-2,1.809596300E-2,1.206678444E-1
1.956131057E2,9.614752114E-2,2.720241666E-2,1.290714383E-2,1.007517328E-1
1.956231017E2,7.693313196E-2,2.884606898E-2,1.454787254E-2,8.344125529E-2
1.956330977E2,6.166400537E-2,2.122714698E-2,8.694809675E-3,6.579240870E-2
1.956430937E2,4.950912410E-2,2.545760751E-2,1.689962382E-2,5.817938153E-2
1.956530887E2,3.270815492E-2,1.818308651E-2,1.173653126E-2,3.921981896E-2
1.956630847E2,1.265660891E-2,2.380869269E-2,1.110854144E-2,2.916236084E-2
1.956730807E2,7.554456443E-3,1.329306006E-2,-3.580834866E-3,1.570342754E-2
1.956830767E2,-1.801585615E-2,2.256265104E-2,-2.097980976E-3,2.894902103E-2
1.956930727E2,-1.233967155E-2,2.392388284E-2,-5.130347013E-3,2.740328675E-2
1.957030677E2,-3.593243754E-2,2.830286264E-2,2.197383785E-3,4.579323745E-2
1.957130637E2,-4.611230294E-2,1.848831117E-2,-1.059281588E-2,5.079734128E-2
1.957230597E2,-5.520517096E-2,1.738143325E-2,-1.757673025E-3,5.790349330E-2
1.957330557E2,-6.789275184E-2,2.543480337E-2,-6.708510518E-3,7.281043255E-2
1.957430517E2,-9.231525600E-2,1.779600084E-2,-9.835016727E-4,9.402005856E-2
1.957530467E2,-9.522496755E-2,2.096109867E-2,-1.610909054E-3,9.751798363E-2
1.957630427E2,-1.169416818E-1,1.741359293E-2,-4.272561048E-3,1.183082623E-1
1.957730387E2,-1.228843533E-1,1.838072240E-2,-1.028174400E-2,1.246760983E-1
1.957830347E2,-1.384638208E-1,2.520910084E-2,-1.278552289E-2,1.413194892E-1
1.957930307E2,-1.511854617E-1,1.529456198E-2,-1.115239441E-2,1.523658209E-1
1.958030267E2,-1.635213326E-1,1.528111339E-2,-6.012691855E-3,1.643438198E-1
1.958130217E2,-1.749997093E-1,7.951628566E-3,-1.560212667E-2,1.758736848E-1
1.958230177E2,-1.858416165E-1,9.322215915E-3,-1.247678876E-2,1.864931109E-1
1.958330137E2,-1.905386849E-1,7.717155218E-3,-7.611322899E-3,1.908467373E-1
1.958430097E2,-2.171992108E-1,7.924146652E-3,-1.313869357E-2,2.177404752E-1
1.958530057E2,-2.149084179E-1,1.278493702E-2,-1.511096169E-2,2.158180342E-1
1.958630007E2,-2.244194989E-1,8.825202584E-3,-2.539679646E-2,2.260243194E-1
1.958729967E2,-2.330232382E-1,9.219304919E-3,-2.349820554E-2,2.343864134E-1
1.958829935E2,-2.451969950E-1,1.022034824E-2,-2.723574807E-2,2.469166010E-1
1.958929895E2,-2.573535025E-1,1.287381470E-2,-2.765031566E-2,2.591545877E-1
1.959029855E2,-2.675903874E-1,1.104246676E-2,-2.473372678E-2,2.689578196E-1
1.959129815E2,-2.689178333E-1,1.431398392E-3,-2.944248497E-2,2.705285750E-1
1.959229765E2,-2.849851413E-1,-9.530961514E-5,-3.794609527E-2,2.875003409E-1
1.959329725E2,-2.839074630E-1,-1.020339131E-3,-3.100427628E-2,2.855971879E-1
1.959429685E2,-2.957588737E-1,-2.244161367E-3,-2.925887784E-2,2.972110859E-1
1.959529645E2,-3.019736052E-1,1.467066407E-3,-2.628089547E-2,3.031186170E-1
1.959629605E2,-3.071687101E-1,5.174201131E-3,-4.209819853E-2,3.100832906E-1
1.959729555E2,-3.122649971E-1,6.627818942E-3,-4.774485012E-2,3.159634901E-1
1.959829515E2,-3.129058519E-1,5.940771103E-4,-2.836250424E-2,3.141892053E-1
1.959929475E2,-3.234723553E-1,-2.300879359E-3,-2.843325555E-2,3.247277455E-1
1.960029435E2,-3.252183339E-1,-6.557067633E-3,-2.556051850E-2,3.262871434E-1
1.960129395E2,-3.317220457E-1,-1.989222765E-3,-2.078333875E-2,3.323784286E-1
1.960229355E2,-3.341768530E-1,-2.370461226E-3,-3.367820343E-2,3.358779682E-1
1.960329305E2,-3.412630937E-1,-3.213629723E-3,-2.225158373E-2,3.420028647E-1
1.960429265E2,-3.304482298E-1,-3.021256328E-3,-2.923782786E-2,3.317529369E-1
1.960529225E2,-3.388351835E-1,3.595452905E-3,-2.931501567E-2,3.401199480E-1
1.960629185E2,-3.328157674E-1,7.694935799E-4,-3.907109499E-2,3.351021898E-1
1.960729145E2,-3.305727755E-1,1.972850561E-3,-4.462244153E-2,3.335766993E-1
1.960829105E2,-3.297642517E-1,-4.919847250E-3,-4.196722090E-2,3.324603950E-1
1.960929055E2,-3.331484739E-1,-9.130427241E-3,-3.737833063E-2,3.353631017E-1
1.961029015E2,-3.331423344E-1,-1.035951197E-2,-3.844368875E-2,3.355131169E-1
1.961128975E2,-3.366193812E-1,-5.464807749E-3,-2.916006903E-2,3.379242245E-1
1.961228935E2,-3.252686200E-1,-9.264328480E-3,-3.237603535E-2,3.270072026E-1
1.961328895E2,-3.320206922E-1,6.958186626E-4,-3.445530295E-2,3.338044220E-1
1.961428845E2,-3.167865027E-1,-5.219809413E-3,-4.117667278E-2,3.194940580E-1
1.961528805E2,-3.215318106E-1,1.278786063E-3,-2.692701280E-2,3.226598899E-1
1.961628765E2,-3.088443759E-1,-1.212127805E-3,-2.722872913E-2,3.100447088E-1
1.961728725E2,-3.114661212E-1,-8.947994113E-3,-2.584878623E-2,3.126649501E-1
1.961828685E2,-3.019854640E-1,-6.660563350E-3,-2.995938341E-2,3.035410158E-1
1.961928635E2,-2.960733260E-1,-9.396475554E-4,-1.088576138E-2,2.962748675E-1
1.962028595E2,-2.849950451E-1,-1.208619475E-3,-1.384796083E-2,2.853338439E-1
1.962128555E2,-2.775625031E-1,-4.173157811E-3,-1.728846252E-2,2.781317121E-1
1.962228515E2,-2.643755517E-1,-3.097854853E-3,-1.905139347E-2,2.650792045E-1
1.962328475E2,-2.704677657E-1,5.764185190E-3,-2.187618335E-2,2.714122427E-1
1.962428435E2,-2.496170515E-1,1.238089442E-2,-2.846892357E-2,2.515401331E-1
1.962528385E2,-2.558588080E-1,-3.150479794E-3,-2.410339236E-2,2.570109505E-1
1.962628345E2,-2.358165993E-1,4.225782752E-3,-2.057810605E-2,2.367504682E-1
1.962728305E2,-2.283830340E-1,-5.168938637E-4,-1.502208402E-2,2.288771295E-1
1.962828265E2,-2.237749895E-1,-6.447724700E-3,-7.632955313E-3,2.239979489E-1
1.962928225E2,-2.148951155E-1,7.391465306E-3,-2.325379193E-2,2.162759424E-1
1.963028175E2,-1.897838093E-1,6.124373674E-3,-1.576994518E-2,1.905363309E-1
1.963128135E2,-1.911850946E-1,9.511665702E-3,-1.959869742E-2,1.924222469E-1
1.963228095E2,-1.804063372E-1,8.723461032E-3,-2.699016273E-2,1.826226004E-1
1.963328055E2,-1.676990220E-1,1.124478042E-2,-1.676747561E-2,1.689099029E-1
1.963428015E2,-1.486638500E-1,1.243702769E-2,-1.358074307E-2,1.498000552E-1
1.963527975E2,-1.363804579E-1,1.320008934E-2,-6.354169250E-3,1.371650361E-1
1.963627925E2,-1.261944620E-1,1.323575735E-2,-2.068160176E-3,1.269035256E-1
1.963727885E2,-1.213257779E-1,8.652709723E-3,-5.529128263E-3,1.217595377E-1
1.963827845E2,-1.020887308E-1,1.696628094E-2,-1.217799604E-2,1.042030097E-1
1.963927805E2,-9.269882421E-2,1.752001226E-2,-4.150354241E-3,9.443118277E-2
1.964027765E2,-7.694452490E-2,1.181254506E-2,-6.016790617E-4,7.784830217E-2
1.964127715E2,-6.450355947E-2,2.394376338E-2,-2.645865083E-3,6.885501863E-2
1.964227675E2,-5.204475090E-2,2.771580219E-2,4.097144008E-3,5.910675407E-2
1.964327635E2,-3.654789353E-2,1.519749820E-2,-1.170086324E-2,4.127496425E-2
1.964427595E2,-2.946512466E-2,2.021967173E-2,-4.133981466E-3,3.597385855E-2
1.964527555E2,-1.005806973E-2,1.988053322E-2,1.391640180E-4,2.228047877E-2
1.964627515E2,8.696563840E-3,1.956478357E-2,5.135024786E-3,2.201770784E-2
1.964727465E2,2.717495302E-2,2.301990330E-2,5.518602704E-3,3.603954766E-2
1.964827425E2,3.640463674E-2,2.230771244E-2,1.186283112E-2,4.431318509E-2
1.964927385E2,4.811896686E-2,2.461210012E-2,1.086179008E-2,5.512865795E-2
1.965027345E2,5.682952747E-2,2.260475099E-2,9.583586454E-3,6.190650280E-2
1.965127305E2,7.270283589E-2,2.810288787E-2,8.948579977E-3,7.845732430E-2
1.965227255E2,8.977186337E-2,2.598736525E-2,4.982997179E-3,9.359038875E-2
1.965327215E2,1.019371052E-1,2.329472244E-2,9.906350474E-3,1.050331057E-1
1.965427175E2,1.028634503E-1,2.571020722E-2,2.114469896E-2,1.081156902E-1
1.965527135E2,1.188408209E-1,2.454953492E-2,1.901046525E-2,1.228300377E-1
1.965627095E2,1.366216190E-1,1.457535446E-2,2.742928634E-2,1.401080779E-1
1.965727055E2,1.581749310E-1,2.676796854E-2,1.751007199E-2,1.613766884E-1
1.965827005E2,1.557003893E-1,2.071200728E-2,9.011728764E-3,1.573302569E-1
1.965926965E2,1.797708911E-1,2.993482053E-2,2.224280834E-2,1.835985002E-1
1.966026925E2,1.966500850E-1,3.302975178E-2,3.404950847E-2,2.022908537E-1
1.966126885E2,2.024569549E-1,2.804792404E-2,2.904663076E-2,2.064442089E-1
1.966226845E2,2.071807742E-1,2.711821675E-2,3.360629181E-2,2.116333002E-1
1.966326795E2,2.251986769E-1,2.858060539E-2,2.687263826E-2,2.285900999E-1
1.966426755E2,2.325739162E-1,2.809937954E-2,4.285073976E-2,2.381520261E-1
1.966526715E2,2.408632580E-1,2.312281430E-2,3.744206528E-2,2.448503254E-1
1.966626675E2,2.558692599E-1,3.116916776E-2,4.037737210E-2,2.609040578E-1
1.966726635E2,2.812873256E-1,3.412201166E-2,3.452897787E-2,2.854454791E-1
1.966826595E2,2.659915211E-1,3.407172561E-2,2.206973533E-2,2.690714496E-1
1.966926545E2,2.867677016E-1,2.726615131E-2,2.616980294E-2,2.892473271E-1
1.967026505E2,2.885794248E-1,3.541073799E-2,4.068376163E-2,2.935765203E-1
1.967126465E2,3.049283494E-1,2.243576646E-2,2.935068369E-2,3.071581425E-1
1.967226425E2,3.078154852E-1,3.294789076E-2,3.949443797E-2,3.120829170E-1
1.967326385E2,3.119129947E-1,1.813747823E-2,3.044294357E-2,3.139195075E-1
1.967426335E2,3.187828153E-1,2.037052989E-2,4.273963352E-2,3.222795651E-1
1.967526295E2,3.323612195E-1,2.137566626E-2,3.606912991E-2,3.349953454E-1
1.967626255E2,3.328663458E-1,2.490212202E-2,4.860907316E-2,3.373173014E-1
1.967726215E2,3.485539138E-1,2.241471648E-2,4.240751167E-2,3.518389509E-1
1.967826175E2,3.365000980E-1,2.632708848E-2,4.797055721E-2,3.409202339E-1
1.967926135E2,3.453003037E-1,2.811633646E-2,4.123222589E-2,3.488881261E-1
1.968026085E2,3.495731200E-1,2.598502636E-2,4.082059105E-2,3.529063735E-1
1.968126045E2,3.487684700E-1,2.756318986E-2,5.258518437E-2,3.537857780E-1
1.968226005E2,3.514289166E-1,2.132479548E-2,5.181100845E-2,3.558671254E-1
1.968325965E2,3.546145162E-1,1.923675478E-2,5.313014487E-2,3.590881788E-1
1.968425925E2,3.541289415E-1,2.714628339E-2,5.628530244E-2,3.596001435E-1
1.968525875E2,3.601963048E-1,1.345327377E-2,4.509372254E-2,3.632572262E-1
1.968625835E2,3.568470928E-1,2.442323506E-2,4.620235920E-2,3.606535735E-1
1.968725795E2,3.569206946E-1,2.652297020E-2,4.239114861E-2,3.604065200E-1
1.968825751E2,3.627818705E-1,2.380167603E-2,4.451602221E-2,3.662770558E-1
1.968925711E2,3.543537304E-1,2.748542190E-2,4.238062362E-2,3.579359327E-1
1.969025671E2,3.605252107E-1,2.094004869E-2,4.326004485E-2,3.637146473E-1
1.969125621E2,3.501969083E-1,1.645289540E-2,4.581644297E-2,3.535643064E-1
1.969225581E2,3.494429098E-1,1.956419885E-2,3.619426489E-2,3.518566894E-1
1.969325541E2,3.454782052E-1,1.486245275E-2,4.348925114E-2,3.485217321E-1
1.969425501E2,3.445813885E-1,1.685635328E-2,4.597665668E-2,3.480435647E-1
1.969525461E2,3.314858182E-1,2.735327482E-2,4.031655192E-2,3.350469723E-1
1.969625411E2,3.225139967E-1,1.926131308E-2,3.756485224E-2,3.252651139E-1
1.969725371E2,3.221971141E-1,2.025826335E-2,3.841971973E-2,3.251114462E-1
1.969825331E2,3.237726464E-1,1.897479951E-2,3.965699057E-2,3.267437015E-1
1.969925291E2,3.172143728E-1,2.216562510E-2,4.098664284E-2,3.206184307E-1
1.970025251E2,3.100713410E-1,1.485251248E-2,3.545635084E-2,3.124451735E-1
1.970125211E2,3.048663689E-1,1.888767600E-2,4.855410933E-2,3.092858690E-1
1.970225161E2,2.979001424E-1,2.364730954E-2,3.833083749E-2,3.012854845E-1
1.970325121E2,2.857700204E-1,3.228890955E-2,4.237710615E-2,2.906938207E-1
1.970425081E2,2.753675314E-1,1.890638709E-2,2.867941876E-2,2.775017800E-1
1.970525041E2,2.650481459E-1,2.092484593E-2,4.360736489E-2,2.694252607E-1
1.970625001E2,2.600283113E-1,2.682585597E-2,3.125921488E-2,2.632707499E-1
1.970724951E2,2.464401130E-1,2.583007514E-2,4.001483560E-2,2.510002175E-1
1.970824911E2,2.516424539E-1,3.081599593E-2,3.599429468E-2,2.560647173E-1
1.970924871E2,2.304529484E-1,2.007524550E-2,3.378404260E-2,2.337796792E-1
1.971024831E2,2.189319235E-1,1.547056317E-2,3.015409569E-2,2.215396013E-1
1.971124791E2,1.979637717E-1,2.912907422E-2,2.370929003E-2,2.014951322E-1
1.971224751E2,1.955114860E-1,2.422793806E-2,2.789472928E-2,1.989719831E-1
1.971324701E2,1.944056313E-1,2.666681170E-2,1.784453501E-2,1.970357728E-1
1.971424661E2,1.710693936E-1,3.224564016E-2,2.152009477E-2,1.754070501E-1
1.971524621E2,1.558737958E-1,2.855429292E-2,1.943029990E-2,1.596543905E-1
1.971624581E2,1.487311660E-1,2.426711440E-2,2.467291574E-2,1.527043070E-1
1.971724541E2,1.303239485E-1,2.239483595E-2,2.099150648E-2,1.338898934E-1
1.971824491E2,1.216973685E-1,2.114002347E-2,1.260542750E-2,1.241613744E-1
1.971924451E2,1.099330995E-1,3.068034053E-2,2.131076445E-2,1.161064957E-1
1.972024411E2,1.000339827E-1,2.152067721E-2,2.387651811E-2,1.050715249E-1
1.972124371E2,8.249350514E-2,2.001384974E-2,2.847710739E-2,8.953590463E-2
1.972224331E2,6.304467916E-2,2.571663916E-2,1.853099585E-2,7.056468598E-2
1.972324291E2,4.598076800E-2,3.009328008E-2,7.270429084E-3,5.543190120E-2
1.972424241E2,4.613902654E-2,3.014999807E-2,6.681027462E-3,5.551998093E-2
1.972524201E2,3.079759547E-2,3.247426629E-2,9.926234434E-3,4.584321093E-2
1.972624161E2,4.176812321E-3,2.524242997E-2,1.508698583E-2,2.970257856E-2
1.972724121E2,2.971116453E-3,1.953320861E-2,1.486713052E-2,2.472661201E-2
1.972824081E2,-1.514865568E-2,2.058746159E-2,1.850877643E-2,3.155788568E-2
1.972924031E2,-2.793536514E-2,2.451035857E-2,7.815388441E-3,3.797660595E-2
1.973023991E2,-5.143576339E-2,1.468820572E-2,-9.774205685E-3,5.437753433E-2
1.973123951E2,-4.431707069E-2,2.450100303E-2,-4.339803457E-3,5.082455901E-2
1.973223911E2,-6.000589033E-2,1.712649465E-2,-1.359828472E-2,6.386655651E-2
1.973323871E2,-8.145946160E-2,2.294798255E-2,-6.403285861E-3,8.487199690E-2
1.973423831E2,-9.593205124E-2,2.116224289E-2,-1.264986634E-2,9.904957394E-2
1.973523781E2,-1.130983070E-1,1.655756056E-2,-2.175105751E-2,1.163550100E-1
1.973623741E2,-1.153945085E-1,1.811467409E-2,-1.609504695E-2,1.179113419E-1
1.973723701E2,-1.355128773E-1,1.714988351E-2,-8.235803246E-3,1.368418315E-1
1.973823661E2,-1.423913956E-1,1.830236971E-2,-8.985999873E-3,1.438437849E-1
1.973923621E2,-1.604854582E-1,1.812812269E-2,-1.787143106E-2,1.624918434E-1
1.974023571E2,-1.718031827E-1,1.108924448E-2,-1.989749014E-2,1.733067080E-1
1.974123531E2,-1.794437394E-1,1.978639305E-2,-1.062965562E-2,1.808439839E-1
1.974223491E2,-1.967247467E-1,1.877190113E-2,-1.358893146E-2,1.980850052E-1
1.974323451E2,-1.973670633E-1,2.001735806E-2,-8.980156083E-3,1.985827170E-1
1.974423411E2,-2.088989420E-1,1.454202533E-2,-1.505482842E-2,2.099449603E-1
1.974523371E2,-2.303864363E-1,9.378349185E-3,-1.276388705E-2,2.309302498E-1
1.974623321E2,-2.309764203E-1,5.723254681E-3,-9.780055184E-3,2.312542148E-1
1.974723281E2,-2.427527127E-1,8.515300155E-3,-8.569681544E-3,2.430531409E-1
1.974823241E2,-2.551936872E-1,9.518097639E-3,-1.577871372E-2,2.558581247E-1
1.974923201E2,-2.574213302E-1,6.785693765E-3,-2.070031514E-2,2.583414213E-1
1.975023161E2,-2.709382107E-1,1.528520644E-2,-2.605578224E-2,2.726170489E-1
1.975123111E2,-2.707820718E-1,1.226278067E-2,-3.655328393E-2,2.735131601E-1
1.975223071E2,-2.906263523E-1,1.223354459E-2,-3.327475011E-2,2.927807119E-1
1.975323031E2,-2.969920332E-1,8.011270165E-3,-2.673287839E-2,2.983003437E-1
1.975422991E2,-2.899733645E-1,6.333119273E-3,-2.877005517E-2,2.914659098E-1
1.975522951E2,-2.973232963E-1,-3.580834866E-3,-3.523356279E-2,2.994250638E-1
1.975622911E2,-3.105549788E-1,-7.512502670E-3,-2.830636641E-2,3.119328180E-1
1.975722861E2,-3.100430551E-1,-4.711686373E-3,-3.923247814E-2,3.125509292E-1
1.975822821E2,-3.249192488E-1,-1.168858409E-3,-3.759759893E-2,3.270893822E-1
1.975922781E2,-3.175086339E-1,6.858199239E-3,-4.334833324E-2,3.205274489E-1
1.976022741E2,-3.176676781E-1,1.023438156E-2,-3.609485765E-2,3.198754993E-1
1.976122701E2,-3.274755053E-1,-4.712855816E-4,-3.073004186E-2,3.289145241E-1
1.976222651E2,-3.289662530E-1,-8.601254225E-4,-3.271049380E-2,3.305896426E-1
1.976322611E2,-3.251646857E-1,-6.799727082E-3,-2.194868883E-2,3.259755421E-1
1.976422571E2,-3.405111417E-1,-5.720331073E-3,-1.811993659E-2,3.410408948E-1
1.976522531E2,-3.337046903E-1,-9.739122391E-3,-1.669965247E-2,3.342641908E-1
1.976622491E2,-3.351577234E-1,-9.429219961E-3,-3.652521958E-2,3.372739264E-1
1.976722451E2,-3.408472104E-1,7.485020757E-3,-3.669420411E-2,3.428983975E-1
1.976822401E2,-3.351985078E-1,1.785154939E-3,-2.784444094E-2,3.363577549E-1
1.976922361E2,-3.382019301E-1,-4.380149245E-3,-2.915889502E-2,3.394848632E-1
1.977022321E2,-3.359026587E-1,-2.257025242E-4,-3.267891427E-2,3.374886050E-1
1.977122281E2,-3.278476806E-1,-5.516263247E-3,-2.919046541E-2,3.291908475E-1
